loss,fidelity
0.040385753,0.9894457
0.043990992,0.98853475
0.04594312,0.9865103
0.03843177,0.990176
0.046533417,0.9887472
0.04107795,0.9897755
0.043685123,0.98805404
0.04288957,0.98946565
0.04161219,0.98887473
0.038905412,0.99028265
0.048989896,0.98379165
0.044894323,0.98776186
0.044307753,0.98721224
0.04582796,0.98499733
0.04311703,0.98781514
0.041129243,0.98985624
0.042160586,0.9893206
0.04911665,0.9848522
0.047757253,0.9865576
0.04200082,0.98793584
0.039932877,0.9900044
0.04195615,0.98878187
0.047816508,0.9887026
0.048740815,0.98547584
0.039947927,0.9898227
0.039930906,0.989638
0.041270405,0.98974097
0.06538182,0.982643
0.05574371,0.9824999
0.04781091,0.98751444
0.042078905,0.9891387
0.04262649,0.98926866
0.04170107,0.9876727
0.038517028,0.9900663
0.049484707,0.9860559
0.044660386,0.98805654
0.03920968,0.98994446
0.06195221,0.98156804
0.04797592,0.987947
0.043615606,0.98812646
0.045713376,0.98835844
0.042494714,0.98931867
0.05630962,0.9850579
0.042850047,0.9887574
0.04266123,0.98884475
0.050843682,0.98435295
0.042768583,0.98763126
0.04585317,0.98889905
0.049146634,0.9870147
0.042206746,0.98836184
0.052486528,0.9866435
0.03966159,0.9901047
0.039579414,0.98995835
0.04243349,0.988425
0.041385856,0.9888183
0.05262704,0.9875808
0.04227718,0.98969245
0.043892637,0.9877229
0.040556215,0.988901
0.042404063,0.98868805
0.05101887,0.98310673
0.04602707,0.9885229
0.043218203,0.9884124
0.03894672,0.99039835
0.042508673,0.9884166
0.044543177,0.9889719
0.044070043,0.98590046
0.041583173,0.98885965
0.03966103,0.9899886
0.04517461,0.98824143
0.038725853,0.9899446
0.045451604,0.9867308
0.047451597,0.9846855
0.03965118,0.9901874
