loss,fidelity
0.027254194,0.9911616
0.02570866,0.9924451
0.028187659,0.99232006
0.027900884,0.9923937
0.024979997,0.9926465
0.039303947,0.98965955
0.033644218,0.9902306
0.030369991,0.99072754
0.023287496,0.9931398
0.024229567,0.99266887
0.031784154,0.99113345
0.024087453,0.9925139
0.03258522,0.9908295
0.026315125,0.9929429
0.027524106,0.99257153
0.028777499,0.99127334
0.02765802,0.99200076
0.024073588,0.99277985
0.027082216,0.99172324
0.035160758,0.98851544
0.025812646,0.99188334
0.038856898,0.9893227
0.03434941,0.9881558
0.02685762,0.9911926
0.031960715,0.991439
0.028069478,0.9922547
0.027109873,0.99223787
0.026245704,0.9916837
0.024892127,0.9927418
0.038957383,0.98664135
0.032971263,0.9903373
0.031108435,0.99067014
0.030232212,0.99171036
0.0253642,0.99270016
0.024717823,0.9925555
0.023993976,0.99265534
0.033975214,0.9916289
0.025183858,0.9926713
0.027011333,0.9920049
0.024157735,0.9926503
0.027855584,0.9914139
0.04813782,0.98295265
0.034247026,0.9893143
0.031489998,0.9916058
0.024972282,0.9927479
0.027991535,0.99171627
0.033594515,0.99097383
0.036493994,0.98915404
0.032335877,0.99115396
0.0391875,0.98439753
0.034795076,0.98882186
0.030517869,0.99031
0.032619864,0.990672
0.022832265,0.99311644
0.03609253,0.98509014
0.029110424,0.9921451
0.03245414,0.9903256
0.03757074,0.9907141
0.0296334,0.99141496
0.02394979,0.9926906
0.030850278,0.99171287
0.027042497,0.9920318
0.040277764,0.98727727
0.027170131,0.99222565
0.02434883,0.99259955
0.024578117,0.9928502
0.02753491,0.9925836
0.032577433,0.9895213
0.023575766,0.9931507
0.023609256,0.99303854
0.037362866,0.9907258
0.02301291,0.99287444
0.026446344,0.9925376
0.03393599,0.9905193
0.031042185,0.99039835
0.023997908,0.9928068
0.02652669,0.9912799
0.030912505,0.99179167
0.027701285,0.9922641
0.03360314,0.98998934
0.023545489,0.99286664
0.024113348,0.9927225
0.024627097,0.9915211
0.03291512,0.9897194
0.034364782,0.9916313
0.02958272,0.9920413
0.04562812,0.9898136
0.023665274,0.99283254
0.041488577,0.9881705
0.032528557,0.99032784
0.027400944,0.9905512
0.028932841,0.99197286
0.02755517,0.9922659
0.028398342,0.9916488
0.026802892,0.9925163
0.02451563,0.99220425
0.031274043,0.9903346
0.03130284,0.99081075
0.027870493,0.9922374
0.02845269,0.9918942
0.029650677,0.99153596
0.027705362,0.99233574
0.025281215,0.99198604
0.03524731,0.9909568
0.02411786,0.9923825
0.029754538,0.99107397
0.031166079,0.98997515
0.026805742,0.9922033
0.02751507,0.9918728
0.026230281,0.99188775
0.027735464,0.992332
0.030991854,0.99164826
0.026584048,0.9926782
0.037456147,0.9854669
0.024319,0.992937
0.024882084,0.9926628
0.03442389,0.98859745
0.027993891,0.9925005
0.027232585,0.9926648
0.028041493,0.99216783
0.028904835,0.9909698
0.026655225,0.9924656
0.05162189,0.98802793
0.0297235,0.9920627
0.028206896,0.99239147
0.024873665,0.9926022
0.030844215,0.99184805
0.036310248,0.98949283
0.02702405,0.99223775
0.025971677,0.99252456
0.033343364,0.99148107
0.0245273,0.9926955
0.039497346,0.99050725
