loss,fidelity
0.055733595,0.98421633
0.05320006,0.986444
0.054578282,0.98488605
0.051798083,0.9861809
0.056356497,0.9851046
0.052359615,0.98564625
0.06375027,0.98038554
0.055368096,0.9855181
0.053911753,0.9855568
0.054021623,0.984177
0.053649098,0.9867051
0.060104135,0.98252004
0.05551096,0.9856214
0.06083838,0.9843774
0.05123448,0.98694116
0.06215927,0.9812873
0.06252721,0.97875017
0.05407521,0.98532015
0.05554367,0.9856888
0.053494073,0.98543465
0.052124046,0.98681
0.0536708,0.9859756
0.05093168,0.9873442
0.053469162,0.9864779
0.051250096,0.986957
0.053013977,0.98515433
0.06020541,0.98444957
0.050941717,0.98700356
0.053500216,0.98474854
0.053789776,0.9843223
0.057009313,0.98548687
0.06371981,0.978332
0.053941514,0.9864512
0.053840667,0.98525256
0.06464424,0.97594047
0.07225105,0.9799834
0.05898487,0.98394567
0.06639006,0.98193586
0.051534846,0.9858328
0.05533639,0.98491496
0.053876884,0.9850751
0.06688268,0.9782579
0.06072489,0.9829808
0.055488355,0.98335457
0.06296285,0.98065287
0.055370748,0.98480284
0.065450296,0.97961074
0.054223828,0.985458
0.05954906,0.9812445
0.06686129,0.9812844
0.06236001,0.98480725
0.06863161,0.9811522
0.055306852,0.9837305
0.050767142,0.9869214
0.061345737,0.9825177
0.066307366,0.9822813
0.055790305,0.9847623
0.061305515,0.98165035
0.059051998,0.9842904
0.067214265,0.9762115
0.06569343,0.98112077
0.055915907,0.9856385
0.051121645,0.9866788
0.06191716,0.98400855
0.05353094,0.9861365
0.056377757,0.98276764
0.053142488,0.9863361
0.07342052,0.98006785
0.064806126,0.9763954
0.060035374,0.9843129
0.053645417,0.9866576
0.061783135,0.9814067
0.0575929,0.98482215
0.054672193,0.98610824
0.051744238,0.986717
0.06213697,0.98179245
0.059534818,0.98409843
0.075821556,0.9806319
0.0509449,0.9867988
0.05620364,0.9836923
0.057067662,0.9833592
0.056217853,0.9851384
0.05209312,0.9865209
0.057784956,0.9815625
0.058569912,0.98318446
0.054296058,0.98421216
0.057260264,0.98538446
0.06009753,0.98355854
0.052587166,0.9846783
0.052917037,0.9852262
0.058284707,0.983139
0.067062676,0.98214746
0.055048898,0.98575205
0.06753241,0.9800333
0.062065247,0.98117584
0.05896914,0.9844501
0.057026386,0.98364717
0.05865327,0.9846996
0.060176756,0.9832121
0.056299638,0.98333114
0.05466217,0.9855571
0.05474962,0.98435295
0.05367398,0.98600036
0.053264193,0.98547125
0.059387483,0.9830421
0.051530924,0.9858635
0.056184232,0.9830818
0.06142145,0.98053706
0.051881514,0.986323
0.066970006,0.9824641
0.056557722,0.98304623
0.052279733,0.9863558
0.054885134,0.98490256
0.060045645,0.9840281
0.055544503,0.9856263
0.058731675,0.98094606
0.059369426,0.9804274
0.060990907,0.97911453
0.06727243,0.9798386
0.05177427,0.9864226
0.0706292,0.98226243
0.055775188,0.98390853
0.05144596,0.9870487
0.0628561,0.98082626
0.056131434,0.983476
0.059793312,0.97943676
0.052269664,0.98671454
0.05087014,0.98719275
0.06677488,0.97666556
0.05910127,0.9807591
0.052876446,0.9850682
0.052445613,0.98620063
0.053390745,0.98485744
0.06638239,0.974066
0.053396594,0.9861837
0.08187103,0.9764918
0.056853905,0.9823154
0.055946715,0.98550653
0.061288763,0.9801361
0.053804867,0.9848468
0.054509725,0.9855773
0.057391826,0.9821989
0.06257003,0.9820273
0.05595343,0.98559207
0.05255106,0.9863297
0.05732514,0.98131573
0.059355628,0.9792774
0.056495875,0.9829328
0.06051699,0.9827483
0.06351714,0.984288
0.058599357,0.984018
0.059985835,0.97975516
0.05721984,0.9853485
0.057290826,0.98409295
0.06618737,0.98136866
0.059229124,0.98183686
0.064666145,0.9780658
0.066270575,0.9826941
0.05266592,0.98631495
0.05717396,0.9830713
0.06086919,0.98334575
0.052580036,0.9857855
0.05437908,0.98508877
0.06970956,0.9820262
0.05302072,0.9861431
0.061616022,0.97712713
0.056829654,0.9830879
0.05518567,0.98502696
0.057223752,0.9856744
0.06220981,0.9839056
0.06519798,0.97765535
0.05341686,0.98558426
0.063161366,0.98196185
0.053345446,0.9855193
0.0638132,0.9778655
0.053952828,0.98467475
0.05858911,0.98388225
0.058923863,0.98379576
0.051662948,0.9868148
0.05810498,0.9852464
0.06784779,0.98079824
0.05326314,0.98582673
0.05710843,0.9826311
0.054360807,0.9843207
0.052554715,0.9861638
0.05749729,0.9841266
0.057068706,0.98433757
0.063198805,0.9809798
0.060468618,0.9814823
0.070378736,0.98225737
0.05353736,0.98631084
0.05258405,0.9863459
0.057868738,0.9843606
0.059028517,0.9845184
0.05864073,0.98446417
0.05202829,0.9860228
0.05762837,0.9850482
0.054766,0.986333
0.057177518,0.98606956
0.060659055,0.98342866
0.064701684,0.9832717
0.057985574,0.9829091
0.055428747,0.9851466
0.062889665,0.9840362
0.05629173,0.9837612
0.056556318,0.98551655
